Source File	Size	loadResources	load	generateSnapshots	load-configure	scan	loadDepInfo	loadInfo	checkR4R4B	generateNarratives	validate	loadLists	checkConformanceResources	checkConformanceResources2	checkConformanceResources3	generateLogicalMaps	validateExpressions	scanForUsageStats	checkURLsUnique	processProvenanceDetails	generate1	generate2	responsesForQuestionnaire	generateLogicals	makeDependencies	generateExampleZip	generateValidationPack	scanProfilesForR5	scanExamplesForR5
fsh-generated/resources/Library-HIVIND78Logic.json	1181	4	0	0	1	0	0	0	1	12	0	0	0	0	0	0	0	0	0	0	221	37	0	0	0	0	9	0	0
fsh-generated/resources/Library-HIVIND79Logic.json	1163	4	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	210	35	0	0	0	0	9	0	0
fsh-generated/resources/Library-HIVIND7Logic.json	1076	4	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	299	36	0	0	0	0	9	0	0
fsh-generated/resources/Library-HIVIND80Logic.json	1170	4	0	0	0	0	0	0	1	11	0	0	0	0	0	0	0	0	0	0	169	33	0	0	0	0	7	0	0
fsh-generated/resources/Library-HIVIND81Logic.json	1152	4	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	158	33	0	0	0	0	6	0	0
fsh-generated/resources/Library-HIVIND82Logic.json	1144	4	0	0	1	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	167	37	0	0	0	0	6	0	0
fsh-generated/resources/Library-HIVIND83Logic.json	1182	4	0	0	0	0	0	0	1	12	0	0	0	0	0	0	0	0	0	0	172	33	0	0	0	0	7	0	0
fsh-generated/resources/Library-HIVIND84Logic.json	1164	4	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	157	36	0	0	0	0	6	0	0
fsh-generated/resources/Library-HIVIND85Logic.json	1141	4	0	0	0	0	0	0	1	11	0	0	0	0	0	0	0	0	0	0	260	38	0	0	0	0	12	0	0
fsh-generated/resources/Library-HIVIND86Logic.json	1123	4	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	205	36	0	0	0	0	9	0	0
fsh-generated/resources/Library-HIVIND87Logic.json	1115	4	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	274	39	0	0	0	0	13	0	0
fsh-generated/resources/Library-HIVIND88Logic.json	1158	4	0	0	0	0	0	0	1	11	0	0	0	0	0	0	0	0	0	0	214	36	0	0	0	0	9	0	1
fsh-generated/resources/Library-HIVIND89Logic.json	1140	4	0	0	1	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	163	32	0	0	0	0	13	0	0
fsh-generated/resources/Library-HIVIND8Logic.json	1085	6	0	0	0	0	0	0	1	11	0	0	0	0	0	0	0	0	0	0	153	32	0	0	0	0	6	0	0
fsh-generated/resources/Library-HIVIND90Logic.json	1088	4	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	276	39	0	0	0	0	13	0	0
